Date,Quantity,Sales_Amount,Profit,Products_Sold,Promotions,Holiday_Flag
2020-05-14,4870,16861007.698605783,5227498.467573748,400,0,0
2020-05-15,4866,16660900.645778378,5124690.860251018,400,0,0
2020-05-16,5546,19173639.659581225,5895286.871465567,400,0,0
2020-05-17,5456,18653054.894873098,5762279.315700701,400,0,0
2020-05-18,4836,16772462.096239949,5169194.241055823,400,0,0
2020-05-19,4855,16660255.525189886,5147747.234488124,400,0,0
2020-05-20,4862,16943079.251378287,5223450.75640276,400,0,0
2020-05-21,4896,16682896.05089937,5129555.874871865,400,0,0
2020-05-22,4861,16807325.886145536,5203532.474308222,400,0,0
2020-05-23,5497,19026683.799791347,5881190.551167905,400,0,0
2020-05-24,5427,18917295.002166227,5812336.958371622,400,0,0
2020-05-25,4851,16607668.996622311,5139106.707141775,400,0,0
2020-05-26,4826,16713219.085122041,5142194.455308275,400,0,0
2020-05-27,4746,16644885.629581066,5168486.97212725,400,0,0
2020-05-28,4823,16506983.029951097,5091890.244892562,400,0,0
2020-05-29,4907,16855637.334950194,5163066.145992032,400,0,0
2020-05-30,5401,18736801.42444341,5791032.768262735,400,0,0
2020-05-31,5340,18596885.379729833,5772587.610175307,400,0,0
2020-06-01,4864,16968573.941201564,5209135.048299757,400,0,0
2020-06-02,4855,16812802.707371306,5179491.083512934,400,0,0
2020-06-03,4776,16383889.962717904,5095212.855750218,400,0,0
2020-06-04,4882,16796220.020601034,5226794.695329604,400,0,0
2020-06-05,4836,16729982.622363009,5176063.755711408,400,0,0
2020-06-06,5318,18188996.232578162,5567926.098028919,400,0,0
2020-06-07,5413,18865561.117901865,5822897.472235323,400,0,0
2020-06-08,4762,16317657.471384456,5027720.500722821,400,0,0
2020-06-09,4879,16934234.53510084,5224827.92055501,400,0,0
2020-06-10,4760,16487627.647031242,5097871.7575432155,400,0,0
2020-06-11,4793,16469508.213322202,5083897.275040006,400,0,0
2020-06-12,4776,16473069.595519517,5044188.01399273,400,0,0
2020-06-13,5289,18431763.28312143,5681882.894011582,400,0,0
2020-06-14,5315,18300955.48801647,5644265.695720936,400,0,0
2020-06-15,4715,16202020.221517416,4986841.03816145,400,0,0
2020-06-16,4717,16398946.272598134,5037642.947758138,400,0,0
2020-06-17,4780,16373873.258399196,5048567.922513834,400,0,0
2020-06-18,4687,16308940.705614593,5032884.221636619,400,0,0
2020-06-19,4717,16180321.67827244,4972967.220287842,400,0,0
2020-06-20,5251,18207765.562553346,5585131.742365997,400,0,0
2020-06-21,5334,18470036.2574067,5654774.752987029,400,0,0
2020-06-22,4732,16320041.815925179,5054750.665256181,400,0,0
2020-06-23,4706,16336769.903112413,5035367.584226788,400,0,0
2020-06-24,4684,16076251.687737506,4964900.470837489,400,0,0
2020-06-25,4656,16026206.595116777,4970067.036417722,400,0,0
2020-06-26,4633,15868178.913868325,4904387.879128619,400,0,0
2020-06-27,5159,17647666.93422546,5446483.958886815,400,0,0
2020-06-28,5208,17875240.82002252,5516551.463685483,400,0,0
2020-06-29,4724,16252575.49212909,5024036.175991688,400,0,0
2020-06-30,4641,16068529.719137754,4969441.030466162,400,0,0
2020-07-01,4774,16293290.005866237,4998592.276219163,400,0,0
2020-07-02,4624,15863723.476290286,4885187.516966259,400,0,0
2020-07-03,4623,15994797.380302086,4907277.554702022,400,0,0
2020-07-04,5156,17771404.99669058,5500808.20166406,400,0,0
2020-07-05,5137,17791003.36217596,5520255.907446823,400,0,0
2020-07-06,4560,15889271.268701024,4929621.1891114395,400,0,0
2020-07-07,4559,15594660.118859578,4801108.9562871745,400,0,0
2020-07-08,4688,16399085.632247953,5073362.122914931,400,0,0
2020-07-09,4578,15827886.691261558,4867333.2614469705,400,0,0
2020-07-10,4655,15859621.109700946,4892428.879058214,400,0,0
2020-07-11,5133,17762991.594738875,5472928.930916078,400,0,0
2020-07-12,5185,17846859.92448773,5508204.499705104,400,0,0
2020-07-13,4542,15614253.092477972,4816556.822750703,400,0,0
2020-07-14,4531,15738094.82419557,4868094.526781091,400,0,0
2020-07-15,4513,15588023.14802566,4788824.197096209,400,0,0
2020-07-16,4505,15498058.472273875,4762032.73754448,400,0,0
2020-07-17,4476,15519585.965021059,4781570.576880864,400,0,0
2020-07-18,5006,17114620.82809901,5284330.315858041,400,0,0
2020-07-19,5015,17203842.876062095,5291811.727295301,400,0,0
2020-07-20,4514,15458300.101014506,4732918.41514189,400,0,0
2020-07-21,4491,15419073.046518262,4741328.1869403925,400,0,0
2020-07-22,4476,15399884.068743624,4731254.637833568,400,0,0
2020-07-23,4507,15461255.522466136,4745663.747162911,400,0,0
2020-07-24,4465,15397982.547522737,4745822.773036158,400,0,0
2020-07-25,4921,17146646.37870565,5264411.556248201,400,0,0
2020-07-26,4931,16991985.311168388,5222938.40763479,400,0,0
2020-07-27,4356,15030697.75142712,4679973.441097616,400,0,0
2020-07-28,4318,14699028.04151586,4516793.98820708,400,0,0
2020-07-29,4370,15022456.63367047,4581086.605882007,400,0,0
2020-07-30,4356,14913174.29971561,4577882.170971263,400,0,0
2020-07-31,4400,15018284.039361924,4653097.921661731,400,0,0
2020-08-01,6005,18504318.948682,4308726.362001172,400,400,0
2020-08-02,5937,18416817.424687006,4311272.082204648,400,400,0
2020-08-03,5276,16029023.042583581,3603049.1258239876,400,400,0
2020-08-04,5262,16218729.671262413,3691727.2337941425,400,400,0
2020-08-05,5210,15849598.8828971,3590827.516501174,400,400,0
2020-08-06,5189,16065785.237247817,3710771.0871183267,400,400,0
2020-08-07,5188,15952855.66548934,3570869.0082358522,400,400,0
2020-08-08,4812,16521785.34718272,5098065.511259884,400,0,0
2020-08-09,4758,16401337.546681741,5024374.273356677,400,0,0
2020-08-10,4333,14937444.40667292,4575150.363558516,400,0,0
2020-08-11,4277,14650113.676235126,4494732.288753305,400,0,0
2020-08-12,4298,14768379.240120444,4528581.7807008345,400,0,0
2020-08-13,4295,14647588.281422954,4524719.473743915,400,0,0
2020-08-14,4272,14596592.580103848,4491250.299481972,400,0,0
2020-08-15,5183,17611670.302470375,5396744.922743159,400,0,1
2020-08-16,4753,16340006.632391693,5031811.999190059,400,0,0
2020-08-17,4243,14426039.73156369,4405951.846442989,400,0,0
2020-08-18,4211,14585741.661991267,4496733.237970832,400,0,0
2020-08-19,4284,14582726.312483497,4482223.058357856,400,0,0
2020-08-20,4240,14356442.602599531,4442932.490025109,400,0,0
2020-08-21,4142,14183158.063990572,4333646.622601692,400,0,0
2020-08-22,4692,16059808.450537238,4935185.854989269,400,0,0
2020-08-23,4602,15654125.11700812,4800952.064633152,400,0,0
2020-08-24,4076,13978347.375001006,4296707.454276195,400,0,0
2020-08-25,4063,14093837.098220304,4314425.505058253,400,0,0
2020-08-26,4194,14389878.718019871,4443688.047690619,400,0,0
2020-08-27,4172,14299231.715327494,4393988.079518298,400,0,0
2020-08-28,4180,14400643.139779888,4422137.9496462,400,0,0
2020-08-29,4661,15874662.137408102,4864598.147233782,400,0,0
2020-08-30,4562,15712889.85500209,4856822.27387899,400,0,0
2020-08-31,4135,14102032.109125216,4318380.475610024,400,0,0
2020-09-01,4136,14124020.172177233,4345553.384852048,400,0,0
2020-09-02,4117,14135079.13853368,4326993.677611174,400,0,0
2020-09-03,4095,14094352.63199352,4318057.15893299,400,0,0
2020-09-04,4164,14233983.63344948,4378891.48752746,400,0,0
2020-09-05,4537,15530023.013227256,4761876.799258807,400,0,0
2020-09-06,4528,15632224.661751265,4821605.7292082,400,0,0
2020-09-07,4135,14142011.010629807,4336135.495037757,400,0,0
2020-09-08,4051,13718893.255929433,4166010.12244736,400,0,0
2020-09-09,4046,13825720.422872812,4218968.458641269,400,0,0
2020-09-10,4082,14044432.492307426,4323107.340544315,400,0,0
2020-09-11,4187,14333180.93033192,4409862.917411685,400,0,0
2020-09-12,4618,15777077.19807454,4843467.932145197,400,0,0
2020-09-13,4515,15477437.339402262,4790180.042288092,400,0,0
2020-09-14,4012,13688509.365397817,4214232.17716986,400,0,0
2020-09-15,4036,13917935.421073262,4277622.0523545,400,0,0
2020-09-16,4086,13822361.503736148,4238573.541343081,400,0,0
2020-09-17,4091,14145851.747086713,4320359.637916587,400,0,0
2020-09-18,4079,13790839.106444111,4212471.7377863,400,0,0
2020-09-19,4443,15160016.2884686,4666875.612128959,400,0,0
2020-09-20,4477,15422345.348408476,4707917.773581429,400,0,0
2020-09-21,3973,13626912.68932082,4159173.3927479745,400,0,0
2020-09-22,3997,13744722.110342082,4217503.18502615,400,0,0
2020-09-23,3963,13633638.528162291,4209093.26444624,400,0,0
2020-09-24,4045,13743896.169560296,4195838.743824659,400,0,0
2020-09-25,4007,13730736.744057402,4229956.388919313,400,0,0
2020-09-26,4390,15000289.333560493,4589325.587830468,400,0,0
2020-09-27,4402,15079507.59446537,4625812.84247546,400,0,0
2020-09-28,3899,13296368.619610375,4086694.6088985987,400,0,0
2020-09-29,3858,13149667.980115233,4029980.811164945,400,0,0
2020-09-30,3902,13346282.068170572,4077366.812088831,400,0,0
2020-10-01,3897,13311254.561339974,4068432.16401981,400,0,0
2020-10-02,4240,14320174.8511965,4345356.550880273,400,0,1
2020-10-03,4457,15233806.902591478,4676957.113236412,400,0,0
2020-10-04,4391,15180922.97442183,4640359.159700236,400,0,0
2020-10-05,3931,13415007.422044678,4130410.383149801,400,0,0
2020-10-06,3962,13439608.11423327,4115642.572899937,400,0,0
2020-10-07,3922,13422189.083474988,4079914.571951092,400,0,0
2020-10-08,3873,13326516.603665525,4085581.525664171,400,0,0
2020-10-09,3872,13217858.970901772,4041300.037348121,400,0,0
2020-10-10,4351,14865415.960822003,4544851.277871469,400,0,0
2020-10-11,4436,15146863.022407636,4664693.695836877,400,0,0
2020-10-12,3909,13375913.481284097,4139842.5431438135,400,0,0
2020-10-13,3967,13518649.070139864,4137488.4490357526,400,0,0
2020-10-14,3931,13360835.806229874,4099445.6535137766,400,0,0
2020-10-15,3881,13183998.894810868,4018052.6749631637,400,0,0
2020-10-16,3879,13168393.909337614,4022854.439591093,400,0,0
2020-10-17,4430,15185887.652521849,4636310.571538528,400,0,0
2020-10-18,4367,14804382.228041198,4518535.035608588,400,0,0
2020-10-19,3904,13518762.999379013,4143473.883484745,400,0,0
2020-10-20,3899,13205101.638816103,4046952.6663076268,400,0,0
2020-10-21,3809,13026164.567882149,4015206.43866961,400,0,0
2020-10-22,3943,13451108.552591609,4089325.953385418,400,0,0
2020-10-23,3891,13245402.857933547,4057144.7329945993,400,0,0
2020-10-24,4311,14814490.841651067,4533553.277046137,400,0,0
2020-10-25,4329,14728860.061793046,4509052.5204361845,400,0,0
2020-10-26,3958,13550355.519850573,4112752.10573708,400,0,0
2020-10-27,3894,13313692.483367452,4068902.603848013,400,0,0
2020-10-28,3873,13077906.752822189,3986847.1962917657,400,0,0
2020-10-29,3852,13098088.66847521,3984691.650760659,400,0,0
2020-10-30,3898,13232166.807338804,4085372.5288579995,400,0,0
2020-10-31,4371,14889819.60937065,4552251.446096126,400,0,0
2020-11-01,4812,16382516.874803102,5001062.1662167525,400,0,1
2020-11-02,3876,13104882.162552508,4003097.375893157,400,0,0
2020-11-03,3961,13533256.124874601,4148431.407933248,400,0,0
2020-11-04,3901,13341844.38054218,4098001.8226520848,400,0,0
2020-11-05,3863,13197203.403949194,4018552.3043428254,400,0,0
2020-11-06,3919,13329831.695009094,4078338.0325178923,400,0,0
2020-11-07,4383,15011702.536679856,4592525.626536253,400,0,0
2020-11-08,4357,14915641.933544328,4537543.833809228,400,0,0
2020-11-09,3910,13480291.068517175,4134053.4257419,400,0,0
2020-11-10,3885,13300199.576039895,4069994.8477953756,400,0,0
2020-11-11,3939,13426045.2054761,4095671.135989901,400,0,0
2020-11-12,3902,13270225.216571411,4049567.9136819495,400,0,0
2020-11-13,3878,13294831.81389691,4042445.8038352816,400,0,0
2020-11-14,4385,14953228.636119397,4629258.766440605,400,0,0
2020-11-15,4412,15121835.032944875,4636447.60283463,400,0,0
2020-11-16,3907,13513575.175487205,4144508.8549825526,400,0,0
2020-11-17,3876,13288016.8983823,4087477.7987990906,400,0,0
2020-11-18,3936,13496850.603052633,4145969.9155019512,400,0,0
2020-11-19,3981,13491247.07044687,4145513.7494883165,400,0,0
2020-11-20,4798,14708584.829354992,3336577.0600805297,400,400,0
2020-11-21,5386,16449426.162066769,3718935.102853415,400,400,0
2020-11-22,5257,16172580.095346695,3671624.9116501724,400,400,0
2020-11-23,4716,14447918.146076392,3270588.743433985,400,400,0
2020-11-24,4759,14467984.530435106,3250500.5755449147,400,400,0
2020-11-25,4799,14610482.119452078,3264895.4521687613,400,400,0
2020-11-26,4712,14554652.024790214,3296978.0856937193,400,400,0
2020-11-27,4807,14673074.187112167,3291990.1859471602,400,400,0
2020-11-28,5409,16497661.139722543,3666235.4464838384,400,400,0
2020-11-29,5326,16524839.497931356,3860093.2516583675,400,400,0
2020-11-30,4768,14601010.743810372,3366506.0753985615,400,400,0
2020-12-01,3967,13565120.77446414,4133399.586273575,400,0,0
2020-12-02,4032,13671682.61333137,4187654.22617869,400,0,0
2020-12-03,3949,13373688.481529849,4142661.455532337,400,0,0
2020-12-04,4034,13842363.790988754,4233949.829472176,400,0,0
2020-12-05,4419,15069631.301708663,4612867.30645703,400,0,0
2020-12-06,4523,15557944.415228078,4796533.39224575,400,0,0
2020-12-07,4071,13945174.893109154,4274201.567738317,400,0,0
2020-12-08,3987,13635182.42992057,4174364.1411752244,400,0,0
2020-12-09,4070,13642900.749959975,4138565.354961247,400,0,0
2020-12-10,4046,13719946.963337135,4151042.9791082293,400,0,0
2020-12-11,4034,13830008.00460299,4227171.3568524495,400,0,0
2020-12-12,4551,15509733.245469792,4749856.109731894,400,0,0
2020-12-13,4549,15662690.022423787,4775435.081886473,400,0,0
2020-12-14,4065,13949388.12692047,4258163.295081351,400,0,0
2020-12-15,3961,13582759.567109322,4183346.009005991,400,0,0
2020-12-16,4078,13956245.605687434,4243325.6963374745,400,0,0
2020-12-17,4034,13775830.530204058,4213870.267610029,400,0,0
2020-12-18,4101,14094102.54208596,4354638.021118793,400,0,0
2020-12-19,4568,15690875.925122434,4809369.313791672,400,0,0
2020-12-20,4619,15876266.982286079,4896870.482559462,400,0,0
2020-12-21,4102,14006835.156595558,4276500.304801164,400,0,0
2020-12-22,4081,13945887.14581309,4256700.417372743,400,0,0
2020-12-23,4153,14202759.514182635,4334866.728605524,400,0,0
2020-12-24,4168,14394345.98382041,4406045.815846995,400,0,0
2020-12-25,4581,15557541.956841417,4707061.599655132,400,0,1
2020-12-26,4695,16022469.156694476,4910028.706045503,400,0,0
2020-12-27,4718,16122205.430499837,4933081.6340613235,400,0,0
2020-12-28,4189,14535078.84622621,4463549.8766871,400,0,0
2020-12-29,4182,14478477.492182206,4429592.514203124,400,0,0
2020-12-30,4261,14580628.494392842,4481097.851705411,400,0,0
2020-12-31,4259,14663313.331382893,4463930.028399467,400,0,0
2021-01-01,4147,14279083.47591367,4375442.5506242355,400,0,0
2021-01-02,4759,16359491.066773433,5001190.339675637,400,0,0
2021-01-03,4760,16272362.382916272,5019316.177594784,400,0,0
2021-01-04,4217,14486241.70087419,4445090.215082836,400,0,0
2021-01-05,4250,14493538.415749429,4406062.634952226,400,0,0
2021-01-06,4361,14910434.502909953,4568538.647135143,400,0,0
2021-01-07,4372,14892068.117266655,4529725.586156115,400,0,0
2021-01-08,4292,14838945.4230616,4572333.937214509,400,0,0
2021-01-09,4814,16384311.260070493,5000898.54488121,400,0,0
2021-01-10,4880,16585925.94550812,5030992.732581696,400,0,0
2021-01-11,4216,14583832.575927109,4480936.99508256,400,0,0
2021-01-12,4294,14687880.717046233,4497975.264844041,400,0,0
2021-01-13,4355,14961791.908814697,4577159.131554891,400,0,0
2021-01-14,4398,15032052.172835836,4595189.663582449,400,0,0
2021-01-15,4353,14947853.576993898,4566325.750735283,400,0,0
2021-01-16,4855,16711078.096782036,5124296.383350136,400,0,0
2021-01-17,4800,16378595.016809044,5000464.934802658,400,0,0
2021-01-18,4316,14781782.39623004,4534415.888921896,400,0,0
2021-01-19,4419,15158420.31942233,4634519.858577067,400,0,0
2021-01-20,4364,14965688.195141252,4574611.102062945,400,0,0
2021-01-21,4337,14867672.093962176,4566323.316800003,400,0,0
2021-01-22,4484,15382468.957102953,4692671.545154368,400,0,0
2021-01-23,4935,16886382.90712246,5160476.290725005,400,0,0
2021-01-24,4914,16857840.838023737,5186757.862366068,400,0,0
2021-01-25,4444,15233514.532556672,4674379.960067053,400,0,0
2021-01-26,4817,16568225.298971817,5137185.747478989,400,0,1
2021-01-27,4466,15222008.359997028,4639524.489219034,400,0,0
2021-01-28,4481,15369326.323896943,4753645.388132275,400,0,0
2021-01-29,4409,15247596.576251332,4697125.644561453,400,0,0
2021-01-30,5082,17338764.48384993,5287002.252393065,400,0,0
2021-01-31,5121,17558414.855318174,5384873.407702199,400,0,0
2021-02-01,4512,15497996.567420999,4729397.1625421075,400,0,0
2021-02-02,4543,15546167.972030805,4761736.59273898,400,0,0
2021-02-03,4527,15813184.586572792,4845499.253736052,400,0,0
2021-02-04,4600,15838884.919306882,4832547.312698664,400,0,0
2021-02-05,4515,15415651.052795237,4716684.634680441,400,0,0
2021-02-06,5132,17769431.75002052,5427541.088215008,400,0,0
2021-02-07,5071,17373789.421915665,5302309.133830833,400,0,0
2021-02-08,4583,15905796.108384587,4903656.461964441,400,0,0
2021-02-09,4565,15734447.927897014,4834618.995045919,400,0,0
2021-02-10,4559,15817682.61728155,4882588.078450766,400,0,0
2021-02-11,4594,15875816.043374004,4854905.522717663,400,0,0
2021-02-12,4631,16101938.775965597,4920286.983117838,400,0,0
2021-02-13,5236,18171927.322271235,5523915.980837226,400,0,0
2021-02-14,5201,17816459.037420366,5417910.346885666,400,0,0
2021-02-15,4609,15866431.636717137,4862784.110440656,400,0,0
2021-02-16,4723,16315469.19477489,5017225.190626578,400,0,0
2021-02-17,4592,15943513.086470388,4896077.562414803,400,0,0
2021-02-18,4752,16459975.41766121,5044964.263900501,400,0,0
2021-02-19,4685,16235359.083709951,4990325.586561688,400,0,0
2021-02-20,5237,17824858.090544816,5470167.228349057,400,0,0
2021-02-21,5266,18380241.396021042,5700040.268845365,400,0,0
2021-02-22,4679,16196966.836307462,4970435.68517822,400,0,0
2021-02-23,4707,16117968.932612315,4922604.045322079,400,0,0
2021-02-24,4836,16696144.89928947,5137693.981767049,400,0,0
2021-02-25,4789,16401732.544050353,5005395.503818343,400,0,0
2021-02-26,4729,16267609.281742627,5025639.937380283,400,0,0
2021-02-27,5330,18119835.07016224,5538597.258122582,400,0,0
2021-02-28,5418,18777108.936507285,5753735.623977568,400,0,0
2021-03-01,5714,17753047.660948038,4063431.1223219004,400,400,0
2021-03-02,5689,17639576.061776973,3989695.3738300405,400,400,0
2021-03-03,5733,17676908.19445575,4048470.80833045,400,400,0
2021-03-04,5826,18027581.514612973,4115126.4832896735,400,400,0
2021-03-05,5773,17809363.703340523,4018151.1464668824,400,400,0
2021-03-06,6497,20184728.930073276,4584289.999722241,400,400,0
2021-03-07,6565,20176762.48460156,4544406.218081064,400,400,0
2021-03-08,4915,16922155.582969647,5195133.886561853,400,0,0
2021-03-09,4785,16589510.998640172,5082094.703419268,400,0,0
2021-03-10,4830,16697064.58176777,5106960.147310773,400,0,0
2021-03-11,4836,16631394.78038636,5057654.1817345815,400,0,0
2021-03-12,4936,17149454.578209214,5256628.838612945,400,0,0
2021-03-13,5494,19100870.184325047,5844459.145007915,400,0,0
2021-03-14,5539,18980685.230008848,5847892.302775433,400,0,0
2021-03-15,4870,16732416.937210293,5128155.367041768,400,0,0
2021-03-16,4897,16997398.366297845,5248540.320900647,400,0,0
2021-03-17,4894,16946220.557377968,5187155.310718091,400,0,0
2021-03-18,4898,16929899.14773641,5211719.334809386,400,0,0
2021-03-19,4938,16894986.240146644,5233209.598818528,400,0,0
2021-03-20,5578,19372589.27627651,5954476.733748879,400,0,0
2021-03-21,5560,19156664.40200199,5866672.576754055,400,0,0
2021-03-22,4854,16736903.412295256,5164990.996964207,400,0,0
2021-03-23,4950,16840413.135823917,5143329.598053533,400,0,0
2021-03-24,4986,17126372.36461188,5239995.504143663,400,0,0
2021-03-25,4989,17413732.53662077,5363002.059112838,400,0,0
2021-03-26,4932,16862854.029131997,5187478.874092196,400,0,0
2021-03-27,5629,19395676.599186096,5963974.178515529,400,0,0
2021-03-28,5436,18760554.1480593,5760065.7216434935,400,0,0
2021-03-29,4962,17057168.40575305,5216345.190606459,400,0,0
2021-03-30,5040,17434884.164256077,5327839.839505522,400,0,0
2021-03-31,5015,17423148.45674103,5350564.061658962,400,0,0
2021-04-01,5011,17344066.781174373,5319967.580769312,400,0,0
2021-04-02,5053,17580100.36614997,5400340.877379942,400,0,0
2021-04-03,5660,19527414.871520296,5994043.011096147,400,0,0
2021-04-04,5756,19849305.93778563,6075626.596791826,400,0,0
2021-04-05,5011,17409329.078698903,5340923.930523963,400,0,0
2021-04-06,5005,17232391.64113876,5305034.529110118,400,0,0
2021-04-07,5067,17520930.7272027,5400553.129598944,400,0,0
2021-04-08,5039,17509655.112324215,5395586.707518943,400,0,0
2021-04-09,5057,17429010.37734096,5347015.097107325,400,0,0
2021-04-10,5690,19587841.847458612,6050191.717349948,400,0,0
2021-04-11,5699,20010811.080532614,6174100.322839773,400,0,0
2021-04-12,5020,17373609.235506155,5397007.242966348,400,0,0
2021-04-13,5012,17485701.94549074,5397188.636258353,400,0,0
2021-04-14,5112,17577535.325491834,5405326.069942465,400,0,0
2021-04-15,5187,17762748.423988502,5440093.983796131,400,0,0
2021-04-16,5183,17980565.24040556,5503030.69141847,400,0,0
2021-04-17,5753,19617441.366783645,6048389.565752708,400,0,0
2021-04-18,5662,19531618.97579508,6076024.666279227,400,0,0
2021-04-19,5130,17760823.33445434,5443565.112311521,400,0,0
2021-04-20,5102,17710691.938597713,5435107.282676479,400,0,0
2021-04-21,5078,17706462.635227595,5461288.5858370485,400,0,0
2021-04-22,5041,17491138.92884258,5400076.090959312,400,0,0
2021-04-23,5101,17653838.954218578,5459421.353590131,400,0,0
2021-04-24,5707,19684776.12185757,6037958.185749127,400,0,0
2021-04-25,5587,19159604.978014152,5822947.136239804,400,0,0
2021-04-26,5137,17857563.156150162,5468027.428510491,400,0,0
2021-04-27,5135,17639765.72528045,5386166.619016517,400,0,0
2021-04-28,5093,17928762.284505114,5565094.928762176,400,0,0
2021-04-29,5012,17315231.69102643,5359264.5149698835,400,0,0
2021-04-30,5148,17782396.544922978,5492926.549138731,400,0,0
2021-05-01,5756,19930961.077329338,6147682.328899588,400,0,0
2021-05-02,5654,19424214.882759083,5988183.650060679,400,0,0
2021-05-03,5200,18096233.804137934,5584710.324781787,400,0,0
2021-05-04,5056,17476657.128730245,5403917.587138037,400,0,0
2021-05-05,5118,17676405.44196524,5447977.371001296,400,0,0
2021-05-06,5184,17787859.364185788,5481427.954335714,400,0,0
2021-05-07,5060,17569859.24533609,5381623.07327921,400,0,0
2021-05-08,5712,19736735.27579957,6081651.76472303,400,0,0
2021-05-09,5660,19491035.731695436,6010166.262237087,400,0,0
2021-05-10,5138,17822801.873273995,5507389.782311339,400,0,0
2021-05-11,5105,17751281.572854046,5501025.616782884,400,0,0
2021-05-12,5074,17515717.62824366,5397436.531416625,400,0,0
2021-05-13,5003,17326345.264407933,5355881.859256027,400,0,0
2021-05-14,5113,17520954.057539724,5425484.6659625415,400,0,0
2021-05-15,5677,19779276.023486234,6099781.51893402,400,0,0
2021-05-16,5671,19430794.193697143,5968953.924412867,400,0,0
2021-05-17,5098,17688608.011076417,5435576.795985819,400,0,0
2021-05-18,5173,17974381.6115857,5536694.896766167,400,0,0
2021-05-19,5087,17453926.086860836,5328039.017858772,400,0,0
2021-05-20,5055,17353882.115199838,5350652.312846603,400,0,0
2021-05-21,5148,17789795.82899005,5475920.108928628,400,0,0
2021-05-22,5620,19484448.127248384,5961483.634242317,400,0,0
2021-05-23,5658,19475886.28338293,5989528.384566469,400,0,0
2021-05-24,5091,17541682.014851507,5392715.458788393,400,0,0
2021-05-25,5122,17765013.696096525,5452444.2054135315,400,0,0
2021-05-26,5014,17219842.48216649,5290609.0383793125,400,0,0
2021-05-27,5045,17300675.40165837,5303679.464940035,400,0,0
2021-05-28,5097,17538354.494346157,5390360.867170836,400,0,0
2021-05-29,5654,19596597.087008536,6007765.254251355,400,0,0
2021-05-30,5595,19424673.90386903,5977328.278393492,400,0,0
2021-05-31,5104,17732500.39176392,5467945.56769547,400,0,0
2021-06-01,5101,17490919.806089606,5381512.913547847,400,0,0
2021-06-02,5092,17525738.30109079,5438441.214542768,400,0,0
2021-06-03,4949,17355368.730098337,5359804.089218777,400,0,0
2021-06-04,4967,17015617.21792906,5270152.012066667,400,0,0
2021-06-05,5695,19662633.409251034,6014357.3412817195,400,0,0
2021-06-06,5622,19312648.528661232,5898890.607531089,400,0,0
2021-06-07,4944,17102135.159267757,5279097.066681559,400,0,0
2021-06-08,5020,17223434.34106537,5315716.060772095,400,0,0
2021-06-09,5128,17693945.204987824,5466812.189232368,400,0,0
2021-06-10,5045,17534087.280049708,5391621.690053519,400,0,0
2021-06-11,5042,17598285.23226113,5438864.784890949,400,0,0
2021-06-12,5652,19392181.932702,5944271.117834497,400,0,0
2021-06-13,5578,19127480.10358803,5906372.369048047,400,0,0
2021-06-14,5056,17349480.958424363,5339755.812925568,400,0,0
2021-06-15,5041,17166114.795836978,5263817.589791793,400,0,0
2021-06-16,4944,17117462.90861148,5271152.216850198,400,0,0
2021-06-17,4972,17205027.531783916,5339533.874408911,400,0,0
2021-06-18,4894,16930501.80995531,5189966.669024147,400,0,0
2021-06-19,5518,19156512.906905048,5897151.351014978,400,0,0
2021-06-20,5606,19434992.505659,6023587.024584145,400,0,0
2021-06-21,4901,16755556.972500807,5148441.643070575,400,0,0
2021-06-22,4982,17112745.34217386,5276249.365920087,400,0,0
2021-06-23,4971,17314689.74035888,5408408.869379966,400,0,0
2021-06-24,4982,17303702.085900668,5370389.140806769,400,0,0
2021-06-25,4888,16756477.293074314,5109448.481921152,400,0,0
2021-06-26,5434,18746860.412911233,5820961.08010946,400,0,0
2021-06-27,5496,18950028.319209874,5823460.762297373,400,0,0
2021-06-28,4916,16741337.234428747,5168403.372149298,400,0,0
2021-06-29,4894,16917951.77481327,5213059.455628187,400,0,0
2021-06-30,4966,17172748.739567157,5296168.329293325,400,0,0
2021-07-01,4825,16721327.55048409,5169555.179585028,400,0,0
2021-07-02,4855,16735584.372078918,5164580.887456994,400,0,0
2021-07-03,5375,18580330.788663164,5762833.485674666,400,0,0
2021-07-04,5420,18385150.758588035,5666739.369626392,400,0,0
2021-07-05,4881,16772398.356168298,5164373.581860019,400,0,0
2021-07-06,4859,16620613.527225193,5128473.865620418,400,0,0
2021-07-07,4902,16795173.82028292,5155010.959568891,400,0,0
2021-07-08,4774,16508828.390878163,5067746.4273618935,400,0,0
2021-07-09,4769,16347506.663818011,5016838.645549506,400,0,0
2021-07-10,5388,18418051.64776607,5617451.5361176,400,0,0
2021-07-11,5250,18073212.369511787,5580548.466939949,400,0,0
2021-07-12,4774,16234673.19107059,5009507.987176839,400,0,0
2021-07-13,4772,16247731.782148886,4955879.707535844,400,0,0
2021-07-14,4841,16668335.058601588,5149793.300227812,400,0,0
2021-07-15,4709,16268498.660997514,5024099.5578574715,400,0,0
2021-07-16,4806,16494327.885737639,5098377.926543032,400,0,0
2021-07-17,5382,18346690.439897526,5648424.824044917,400,0,0
2021-07-18,5215,17858654.37704949,5461295.724839986,400,0,0
2021-07-19,4696,16347010.790280687,5060885.793578333,400,0,0
2021-07-20,4699,15851749.16158679,4879425.025522003,400,0,0
2021-07-21,4800,16429125.46890368,5101270.586433457,400,0,0
