Date,Quantity,Sales_Amount,Profit,Promotions,Holiday_Flag,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,days_since_start,quantity_lag_1,sales_lag_1,quantity_lag_7,sales_lag_7,quantity_lag_14,sales_lag_14,quantity_lag_28,sales_lag_28,quantity_rolling_mean_7,quantity_rolling_std_7,sales_rolling_mean_7,quantity_rolling_mean_14,quantity_rolling_std_14,sales_rolling_mean_14,quantity_rolling_mean_28,quantity_rolling_std_28,sales_rolling_mean_28
2022-11-20,5772,17730838.158094842,4051795.9066474834,400,0,6,20,46,11,4,1,1784,4826.0,16459000.695202846,4828.0,16558228.799718369,4852.0,16667982.05632512,4832.0,16686015.89344843,4464.428571428572,248.51482661529337,15241079.753563156,4454.071428571428,246.31045584660674,15217856.416358361,4457.678571428572,247.7385200945315,15223033.316231383
2022-11-21,5213,15914333.67860584,3598126.8725485373,400,0,0,21,47,11,4,0,1785,5772.0,17730838.158094842,4327.0,14757635.700582704,4240.0,14421642.379064891,4239.0,14493314.186607128,4599.285714285715,550.8798157752555,15408595.376188366,4519.785714285715,421.2459867093096,15293774.709341912,4491.25,344.95706925592015,15260348.397111611
2022-11-22,5161,15694917.110008664,3551070.9765362428,400,0,1,22,47,11,4,0,1786,5213.0,15914333.67860584,4315.0,14714908.815424573,4299.0,14634747.713226356,4246.0,14423896.25621592,4725.857142857143,578.9609740939499,15573837.944477385,4589.285714285715,450.7659171764501,15400395.51645198,4526.035714285715,366.9840527510001,15311099.09325442
2022-11-23,5215,16088044.35727692,3639044.659352725,400,0,2,23,47,11,4,0,1787,5161.0,15694917.110008664,4279.0,14638471.731607372,4395.0,14952538.392095622,4258.0,14607218.386711204,4846.714285714285,567.07956945674,15713839.129417969,4650.857142857143,466.65633164904375,15476121.90193643,4558.714285714285,381.5730459793944,15356492.69517559
2022-11-24,5192,15971204.584176809,3677295.079929592,400,0,3,24,47,11,4,0,1788,5215.0,16088044.35727692,4332.0,14645130.800358374,4300.0,14690853.55467406,4223.0,14344605.887984106,4980.428571428572,519.2388201790709,15920920.93308505,4709.428571428572,483.2383890579757,15557229.470877951,4592.892857142857,396.2191069191819,15409379.336981509
2022-11-25,5147,15596408.544736372,3437319.2885953765,400,0,4,25,47,11,4,0,1789,5192.0,15971204.584176809,4344.0,14914181.732047852,4231.0,14432934.59065704,4310.0,14755941.021092618,5103.285714285715,435.18184485940714,16110360.045059111,4773.142857142857,483.90731107753345,15648683.115842434,4627.5,404.93680348273847,15467472.147559822
2022-11-26,5879,18012885.557317868,4097651.34015513,400,0,5,26,47,11,4,1,1790,5147.0,15596408.544736372,4826.0,16459000.695202846,4789.0,16561732.868031872,4825.0,16347036.856828395,5218.0,279.75584593235993,16207821.018300328,4838.571428571428,466.5816301381963,15731788.398276672,4657.392857142857,411.47191428260237,15497488.844832812
2022-11-27,5982,18157875.367399182,3977485.672081809,400,0,6,27,47,11,4,1,1791,5879.0,18012885.557317868,5772.0,17730838.158094842,4828.0,16558228.799718369,4764.0,16278182.178445768,5368.428571428572,314.7580325386684,16429804.570031045,4916.428571428572,542.4481136882591,15835442.1617971,4695.035714285715,471.24354654332717,15556983.441278864
2022-11-28,5291,16052031.087885808,3584783.564986512,400,0,0,28,48,11,4,0,1792,5982.0,18157875.367399182,5213.0,15914333.67860584,4327.0,14757635.700582704,4204.0,14346845.726494389,5398.428571428572,365.54427782091307,16490809.885645952,4998.857142857143,611.2880294468758,15949702.63091716,4738.535714285715,530.3542130216783,15624115.340884343
2022-11-29,5214,16043301.51538068,3635707.9190403535,400,0,1,29,48,11,4,0,1793,5291.0,16052031.087885808,5161.0,15694917.110008664,4315.0,14714908.815424573,4664.0,15808436.54858056,5409.571428571428,360.0980686529889,16510480.94411452,5067.714285714285,583.4464484781305,16042159.444295952,4777.357142857143,529.5606295009691,15685014.818076896
2022-11-30,5181,15815584.20857198,3583977.925827764,400,0,2,30,48,11,4,0,1794,5214.0,16043301.51538068,5215.0,16088044.35727692,4279.0,14638471.731607372,4408.0,15001818.313533807,5417.142857142857,354.5144231064086,16560250.14488195,5131.928571428572,542.2473838338981,16137044.63714996,4797.0,535.3688240622347,15693402.852605471
2022-12-01,4393,15009431.140318235,4554320.238889326,0,0,3,1,48,12,4,0,1795,5181.0,15815584.20857198,5192.0,15971204.584176809,4332.0,14645130.800358374,4293.0,14574509.478614034,5412.285714285715,357.96168988952576,16521327.266495528,5196.357142857143,483.51479289162666,16221124.09979029,4824.607142857143,534.4962556973616,15722465.920285406
2022-12-02,4466,15129463.413323598,4628547.7583716,0,0,4,2,48,12,4,0,1796,4393.0,15009431.140318235,5147.0,15596408.544736372,4344.0,14914181.732047852,4356.0,14884912.67129122,5298.142857142857,527.2628783227,16383931.060230017,5200.714285714285,475.3321799738144,16247145.552644564,4828.178571428572,531.1361026364254,15737998.836774841
2022-12-03,4858,16382465.486634146,4998256.340320428,0,0,5,3,48,12,4,1,1797,4466.0,15129463.413323598,5879.0,18012885.557317868,4826.0,16459000.695202846,4836.0,16642209.619614074,5200.857142857143,615.278102045847,16317224.612885337,5209.428571428572,459.26458174339217,16262522.815592831,4832.107142857143,527.9112817780781,15746732.791847425
2022-12-04,4976,16776569.582610575,5080390.552456562,0,0,6,4,48,12,4,1,1798,4858.0,16382465.486634146,5982.0,18157875.367399182,5772.0,17730838.158094842,4852.0,16667982.05632512,5055.0,544.6950217017463,16084307.459930519,5211.714285714285,457.2848680521008,16257056.014980782,4832.892857142857,527.933661607406,15737456.215669572
2022-12-05,4391,15161572.899725515,4589723.869409095,0,0,0,5,49,12,4,0,1799,4976.0,16776569.582610575,5291.0,16052031.087885808,5213.0,15914333.67860584,4240.0,14421642.379064891,4911.285714285715,361.13050008998056,15886978.062103573,5154.857142857143,430.9922107350269,16188893.973874763,4837.321428571428,528.6195196555349,15741334.341608336
2022-12-06,4480,15171676.591493014,4641579.317654429,0,0,1,6,49,12,4,0,1800,4391.0,15161572.899725515,5214.0,16043301.51538068,5161.0,15694917.110008664,4299.0,14634747.713226356,4782.714285714285,363.6141335196437,15759769.749509249,5096.142857142857,476.093051205935,16135125.346811885,4842.714285714285,523.0408848223713,15767760.431631932
2022-12-07,4429,15020004.52841509,4562262.452702756,0,0,2,7,49,12,4,0,1801,4480.0,15171676.591493014,5181.0,15815584.20857198,5215.0,16088044.35727692,4395.0,14952538.392095622,4677.857142857143,321.96139963844655,15635251.903239582,5047.5,502.9864274051863,16097751.024060765,4849.178571428572,517.1576200427253,15786936.462998597
2022-12-08,4470,15347315.717310335,4676948.016843277,0,0,3,8,49,12,4,0,1802,4429.0,15020004.52841509,4393.0,15009431.140318235,5192.0,15971204.584176809,4300.0,14690853.55467406,4570.428571428572,241.50421469260476,15521597.663217168,4991.357142857143,526.1834437565539,16021462.464856347,4850.392857142857,516.0905274655643,15789345.96786715
2022-12-09,4455,15115885.784176184,4627368.355300329,0,0,4,9,49,12,4,0,1803,4470.0,15347315.717310335,4466.0,15129463.413323598,5147.0,15596408.544736372,4231.0,14432934.59065704,4581.428571428572,233.70341399793796,15569866.888501754,4939.785714285715,540.2007003913358,15976898.974365886,4856.464285714285,510.3437100434903,15812791.04510416
2022-12-10,5162,17719409.63983918,5409843.441084596,0,0,5,10,49,12,4,1,1804,4455.0,15115885.784176184,4858.0,16382465.486634146,5879.0,18012885.557317868,4789.0,16561732.868031872,4579.857142857143,234.64400594052137,15567927.22719498,4890.357142857143,551.3265969309954,15942575.920040159,4864.464285714285,501.8611643740528,15837182.159158414
2022-12-11,4963,16826532.616588358,5136305.711572618,0,0,6,11,49,12,4,1,1805,5162.0,17719409.63983918,4976.0,16776569.582610575,5982.0,18157875.367399182,4828.0,16558228.799718369,4623.285714285715,310.5563364274563,15758919.249081414,4839.142857142857,481.27616526558427,15921613.354505967,4877.785714285715,504.72613455167203,15878527.758151533
2022-12-12,4424,15130415.833597414,4634031.953520294,0,0,0,12,50,12,4,0,1806,4963.0,16826532.616588358,4391.0,15161572.899725515,5291.0,16052031.087885808,4327.0,14757635.700582704,4621.428571428572,308.1248973727337,15766056.825363955,4766.357142857143,355.85187219552154,15826517.443733765,4882.607142857143,504.8777145148697,15888110.03732546
2022-12-13,4443,15164162.361233924,4621051.781690856,0,0,1,13,50,12,4,0,1807,4424.0,15130415.833597414,4480.0,15171676.591493014,5214.0,16043301.51538068,4315.0,14714908.815424573,4626.142857142857,304.2397237768513,15761605.81591708,4704.428571428572,332.17968128611824,15760687.782713166,4886.071428571428,501.24385494128876,15901423.613504559
2022-12-14,4400,15225649.090699531,4675275.078541525,0,0,2,14,50,12,4,0,1808,4443.0,15164162.361233924,4429.0,15020004.52841509,5181.0,15815584.20857198,4279.0,14638471.731607372,4620.857142857143,307.5057877891323,15760532.354451496,4649.357142857143,303.9085406810917,15697892.12884554,4890.642857142857,496.4030034145074,15917468.38299775
2022-12-15,4521,15475635.87238148,4714853.812197235,0,0,3,15,50,12,4,0,1809,4400.0,15225649.090699531,4470.0,15347315.717310335,4393.0,15009431.140318235,4332.0,14645130.800358374,4616.714285714285,310.70013104048866,15789910.149063561,4593.571428571428,268.4215153264039,15655753.906140363,4894.964285714285,491.3824400413124,15938439.002965325
2022-12-16,4416,14964366.866802927,4531488.219441753,0,0,4,16,50,12,4,0,1810,4521.0,15475635.87238148,4455.0,15115885.784176184,4466.0,15129463.413323598,4344.0,14914181.732047852,4624.0,307.2653576308356,15808241.59978801,4602.714285714285,263.1932395003598,15689054.244144883,4901.714285714285,484.61423047714345,15968099.898394722
2022-12-17,5030,17159084.394246247,5215403.02965213,0,0,5,17,50,12,4,1,1811,4416.0,14964366.866802927,5162.0,17719409.63983918,4858.0,16382465.486634146,4826.0,16459000.695202846,4618.428571428572,311.1692235975324,15786596.04016326,4599.142857142857,265.5200578090359,15677261.63367912,4904.285714285715,481.7277436972263,15969892.224635975
2022-12-18,5094,17602995.339645598,5387742.262689714,0,0,6,18,50,12,4,1,1812,5030.0,17159084.394246247,4963.0,16826532.616588358,4976.0,16776569.582610575,5772.0,17730838.158094842,4599.571428571428,274.58748280701263,15706549.576507125,4611.428571428572,281.89324610180734,15732734.412794271,4911.571428571428,482.0424469223868,15994895.213887526
2022-12-19,4525,15532502.071973316,4729739.757453603,0,0,0,19,51,12,4,0,1813,5094.0,17602995.339645598,4424.0,15130415.833597414,4391.0,15161572.899725515,5213.0,15914333.67860584,4618.285714285715,306.13652416622375,15817472.822658163,4619.857142857143,295.0876941737128,15791764.824011058,4887.357142857143,453.39780703988095,15990329.398942908
2022-12-20,4564,15644614.084536497,4777920.449816871,0,0,1,20,51,12,4,0,1814,4525.0,15532502.071973316,4443.0,15164162.361233924,4480.0,15171676.591493014,5161.0,15694917.110008664,4632.714285714285,297.7178274170192,15874913.713854717,4629.428571428572,289.2081268902233,15818259.7648859,4862.785714285715,453.73890004934697,15976692.555848893
2022-12-21,4504,15515389.314506369,4736857.914149396,0,0,2,21,51,12,4,0,1815,4564.0,15644614.084536497,4400.0,15225649.090699531,4429.0,15020004.52841509,5215.0,16088044.35727692,4650.0,288.22849731883144,15943549.674326513,4635.428571428572,286.7302979042749,15852041.014389006,4841.464285714285,453.23303483135015,15974896.019224886
2022-12-22,4509,15416460.567598796,4721220.170696532,0,0,3,22,51,12,4,0,1816,4504.0,15515389.314506369,4521.0,15475635.87238148,4470.0,15347315.717310335,5192.0,15971204.584176809,4664.857142857143,275.5977918219731,15984941.134870348,4640.785714285715,283.2563879574324,15887425.641966954,4816.071428571428,451.4439326634334,15954444.053411651
2022-12-23,4561,15664358.77453223,4794628.356542662,0,0,4,23,51,12,4,0,1817,4509.0,15416460.567598796,4416.0,14964366.866802927,4455.0,15115885.784176184,5147.0,15596408.544736372,4663.142857142857,276.67696481121743,15976487.519901393,4643.571428571428,281.63471002367567,15892364.559844702,4791.678571428572,448.8237345651376,15934631.767105294
2022-12-24,5046,17337729.667535905,5320239.889709741,0,0,5,24,51,12,4,1,1818,4561.0,15664358.77453223,5030.0,17159084.394246247,5162.0,17719409.63983918,5879.0,18012885.557317868,4683.857142857143,260.0162998553757,16076486.363862721,4651.142857142857,277.5707414039276,15931541.202012992,4770.75,445.29013637802274,15937058.561026573
2022-12-25,5513,18794833.753972918,5770672.128769043,0,1,6,25,51,12,4,1,1819,5046.0,17337729.667535905,5094.0,17602995.339645598,4963.0,16826532.616588358,5982.0,18157875.367399182,4686.142857142857,263.61172746512494,16102007.117189815,4642.857142857143,262.46871085109217,15904278.346848471,4741.0,393.29623177183976,15912945.850677218
2022-12-26,4539,15717263.884339567,4799987.447877715,0,0,0,26,52,12,4,0,1820,5513.0,18794833.753972918,4525.0,15532502.071973316,4424.0,15130415.833597414,5291.0,16052031.087885808,4746.0,389.27539523239466,16272269.747808006,4682.142857142857,342.9081189210689,16044871.285233082,4724.25,345.57837991788426,15935694.364483425
2022-12-27,4609,15854491.79475625,4812330.783269287,0,0,1,27,52,12,4,0,1821,4539.0,15717263.884339567,4564.0,15644614.084536497,4443.0,15164162.361233924,5214.0,16043301.51538068,4748.0,387.9845357743059,16298664.292431755,4690.357142857143,337.5847716085332,16086789.003143238,4697.392857142857,328.7109885920565,15923738.3929282
2022-12-28,4552,15591968.782548573,4763136.945976794,0,0,2,28,52,12,4,0,1822,4609.0,15854491.79475625,4504.0,15515389.314506369,4400.0,15225649.090699531,5181.0,15815584.20857198,4754.428571428572,384.78732530358815,16328646.82246315,4702.214285714285,331.0810215901082,16136098.24839483,4675.785714285715,313.0041245903722,15916995.188620184
2022-12-29,4573,15636255.276656449,4791987.106519432,0,0,3,29,52,12,4,0,1823,4552.0,15591968.782548573,4509.0,15416460.567598796,4521.0,15475635.87238148,4393.0,15009431.140318235,4761.285714285715,379.978382843781,16339586.746469175,4713.071428571428,322.79678396209266,16162263.940669762,4653.321428571428,297.59431167048155,15909008.923405064
2022-12-30,4588,15749868.706945756,4772225.963682321,0,0,4,30,52,12,4,0,1824,4573.0,15636255.276656449,4561.0,15664358.77453223,4416.0,14964366.866802927,4466.0,15129463.413323598,4770.428571428572,373.6129267672928,16370985.99062027,4716.785714285715,320.70911300560385,16173736.75526083,4659.75,293.68105968008587,15931395.499702858
2022-12-31,5233,18169350.03858429,5566854.596180989,0,0,5,31,52,12,4,1,1825,4588.0,15749868.706945756,5046.0,17337729.667535905,5030.0,17159084.394246247,4858.0,16382465.486634146,4774.285714285715,371.2221770879376,16383201.695250776,4729.071428571428,311.4614346507936,16229844.029556748,4664.107142857143,291.5976857203493,15953552.831617935
2023-01-01,5144,17553412.7940172,5396906.514192987,0,0,6,1,52,1,1,1,1826,5233.0,18169350.03858429,5513.0,18794833.753972918,5094.0,17602995.339645598,4976.0,16776569.582610575,4801.0,399.6727828278233,16502004.605400546,4743.571428571428,330.68104881284097,16302005.861295179,4677.5,308.92951371542296,16017370.137044724
2023-01-02,4582,15654147.569345145,4766420.868468196,0,0,0,2,1,1,1,0,1827,5144.0,17553412.7940172,4539.0,15717263.884339567,4525.0,15532502.071973316,4391.0,15161572.899725515,4748.285714285715,302.67788945000336,16324658.753978299,4747.142857142857,334.9987042782944,16298464.25089315,4683.5,316.4808226593111,16045114.537452104
2023-01-03,4618,15774121.119414138,4778663.025238786,0,0,1,3,1,1,1,0,1828,4582.0,15654147.569345145,4609.0,15854491.79475625,4564.0,15644614.084536497,4480.0,15171676.591493014,4754.428571428572,298.1246144052673,16315642.137550524,4751.214285714285,332.42770840994194,16307153.214991137,4690.321428571428,311.9690219155162,16062706.489938522
2023-01-04,4710,16005280.627053022,4845811.118828717,0,0,2,4,1,1,1,0,1829,4618.0,15774121.119414138,4552.0,15591968.782548573,4504.0,15515389.314506369,4429.0,15020004.52841509,4755.714285714285,297.41145140793594,16304160.612501651,4755.071428571428,330.3954423893468,16316403.7174824,4695.25,309.6043622288198,16084222.365935702
2023-01-05,4703,16259413.132543188,5014378.78211006,0,0,3,5,1,1,1,0,1830,4710.0,16005280.627053022,4573.0,15636255.276656449,4509.0,15416460.567598796,4470.0,15347315.717310335,4778.285714285715,285.11559894524913,16363205.161716571,4769.785714285715,322.8548563081578,16351395.954092875,4705.285714285715,305.1769198038336,16119410.798029913
2023-01-06,4668,16085156.720032366,4898255.420989006,0,0,4,6,1,1,1,0,1831,4703.0,16259413.132543188,4588.0,15749868.706945756,4561.0,15664358.77453223,4455.0,15115885.784176184,4796.857142857143,273.5132102668524,16452227.712557534,4783.642857142857,314.8651987860768,16411606.851588903,4713.607142857143,301.6802746207334,16151985.705716802
2023-01-07,5281,18221094.84848637,5579724.912500427,0,0,5,7,1,1,1,1,1832,4668.0,16085156.720032366,5233.0,18169350.03858429,5046.0,17337729.667535905,5162.0,17719409.63983918,4808.285714285715,264.8664533217471,16500126.000141336,4791.285714285715,310.310868589608,16441663.847696053,4721.214285714285,297.57530726198786,16186602.524854524
2023-01-08,5175,17696421.132111356,5391685.126957725,0,0,6,8,1,1,1,1,1833,5281.0,18221094.84848637,5144.0,17553412.7940172,5513.0,18794833.753972918,4963.0,16826532.616588358,4815.142857142857,277.99066445442475,16507518.11584163,4808.071428571428,330.8268113694535,16504761.360621085,4725.464285714285,304.86432709733504,16204519.85373478
2023-01-09,4699,16007678.659769194,4872673.395288874,0,0,0,9,2,1,1,0,1834,5175.0,17696421.132111356,4582.0,15654147.569345145,4539.0,15717263.884339567,4424.0,15130415.833597414,4819.571428571428,284.2785354441814,16527947.87842651,4783.928571428572,284.5178010615177,16426303.316202404,4733.035714285715,313.4925697203112,16235587.300717745
2023-01-10,4760,16090285.788933543,4845582.029941629,0,0,1,10,2,1,1,0,1835,4699.0,16007678.659769194,4618.0,15774121.119414138,4609.0,15854491.79475625,4443.0,15164162.361233924,4836.285714285715,271.11726508758943,16578452.319915662,4795.357142857143,277.0377944621295,16447047.228733093,4742.857142857143,307.70653579232766,16266918.115938166
2023-01-11,4822,16522612.120429289,5002752.965167406,0,0,2,11,2,1,1,0,1836,4760.0,16090285.788933543,4710.0,16005280.627053022,4552.0,15591968.782548573,4400.0,15225649.090699531,4856.571428571428,257.0076893420798,16623618.701275576,4806.142857142857,272.12012538098605,16463889.656888613,4754.178571428572,302.0448891793534,16299993.952641722
2023-01-12,4757,16233204.246594071,4958228.814248635,0,0,3,12,2,1,1,0,1837,4822.0,16522612.120429289,4703.0,16259413.132543188,4573.0,15636255.276656449,4521.0,15475635.87238148,4872.571428571428,249.74577550171864,16697523.20032933,4825.428571428572,262.1064711101235,16530364.181022951,4769.25,294.1426493185761,16346314.060846357
2023-01-13,4777,16340669.676692694,4985821.957274524,0,0,4,13,2,1,1,0,1838,4757.0,16233204.246594071,4668.0,16085156.720032366,4588.0,15749868.706945756,4416.0,14964366.866802927,4880.285714285715,244.41202526725328,16693779.073765172,4838.571428571428,252.92769239926386,16573003.393161353,4777.678571428572,290.1193947800041,16373370.07421109
2023-01-14,5293,18097818.060343143,5527036.33524983,0,0,5,14,2,1,1,1,1839,4777.0,16340669.676692694,5281.0,18221094.84848637,5233.0,18169350.03858429,5030.0,17159084.394246247,4895.857142857143,231.77893819430275,16730280.924716646,4852.071428571428,243.38872494133685,16615203.46242899,4790.571428571428,281.33970879709517,16422523.74599287
2023-01-15,5391,18454567.16538705,5684664.122920095,0,0,6,15,2,1,1,1,1840,5293.0,18097818.060343143,5175.0,17696421.132111356,5144.0,17553412.7940172,5094.0,17602995.339645598,4897.571428571428,235.12256175795042,16712669.954981897,4856.357142857143,251.0208716859538,16610094.035411766,4799.964285714285,293.74610883385157,16456049.948353473
2023-01-16,4775,16444795.583545769,5057634.168207223,0,0,0,16,3,1,1,0,1841,5391.0,18454567.16538705,4699.0,16007678.659769194,4582.0,15654147.569345145,4525.0,15532502.071973316,4928.428571428572,286.22127637130836,16820976.53116414,4874.0,279.8208217908192,16674462.204795327,4810.571428571428,309.6867507625828,16486463.227844238
2023-01-17,4850,16603710.654383255,5068809.880852305,0,0,1,17,3,1,1,0,1842,4775.0,16444795.583545769,4760.0,16090285.788933543,4618.0,15774121.119414138,4564.0,15644614.084536497,4939.285714285715,277.37262198813556,16883421.805989366,4887.785714285715,268.8683345406775,16730937.062952515,4819.5,304.71243274055803,16519045.138971826
2023-01-18,4705,16292173.388832182,4942188.404918452,0,0,2,18,3,1,1,0,1843,4850.0,16603710.654383255,4822.0,16522612.120429289,4710.0,16005280.627053022,4504.0,15515389.314506369,4952.142857142857,269.65560045573767,16956768.215339325,4904.357142857143,257.88656037485447,16790193.45830745,4829.714285714285,300.5963033141624,16553298.587894926
2023-01-19,4790,16279725.014445396,4993388.837422291,0,0,3,19,3,1,1,0,1844,4705.0,16292173.388832182,4757.0,16233204.246594071,4703.0,16259413.132543188,4509.0,15416460.567598796,4935.428571428572,282.3920779949174,16923848.396539737,4904.0,258.17972273353433,16810685.798434533,4836.892857142857,294.8754086283882,16581040.876263704
2023-01-20,4865,16571916.723564936,5026667.4532207865,0,0,4,20,3,1,1,0,1845,4790.0,16279725.014445396,4777.0,16340669.676692694,4668.0,16085156.720032366,4561.0,15664358.77453223,4940.142857142857,279.1740368607808,16930494.220518496,4910.214285714285,253.98248836405926,16812136.647141837,4846.928571428572,288.004363209163,16611871.749365369
2023-01-21,5294,18073321.574410144,5529694.920470387,0,0,5,21,3,1,1,1,1846,4865.0,16571916.723564936,5293.0,18097818.060343143,5281.0,18221094.84848637,5046.0,17337729.667535905,4952.714285714285,272.50487107922737,16963529.512928817,4924.285714285715,244.8228334535284,16846905.218822733,4857.785714285715,282.5037996654186,16644284.533259394
2023-01-22,5337,18130531.494109277,5500218.559260911,0,0,6,22,3,1,1,1,1847,5294.0,18073321.574410144,5391.0,18454567.16538705,5175.0,17696421.132111356,5513.0,18794833.753972918,4952.857142857143,272.7131756818466,16960030.014938388,4925.214285714285,246.3000604551571,16836349.984960143,4866.642857142857,292.33975848580104,16670555.672790617
2023-01-23,4840,16511139.578264927,5032792.309190699,0,0,0,23,4,1,1,0,1848,5337.0,18130531.494109277,4775.0,16444795.583545769,4699.0,16007678.659769194,4539.0,15717263.884339567,4945.142857142857,258.6551298359996,16913739.20475585,4936.785714285715,262.22837333174573,16867357.867959995,4860.357142857143,279.5393319288723,16646830.5920812
2023-01-24,4839,16575375.418736065,5061308.643650617,0,0,1,24,4,1,1,0,1849,4840.0,16511139.578264927,4850.0,16603710.654383255,4760.0,16090285.788933543,4609.0,15854491.79475625,4954.428571428572,252.62545209780532,16923216.91828716,4946.857142857143,255.00131436850162,16903319.36213826,4871.107142857143,272.42047283779186,16675183.295435678
2023-01-25,4849,16488650.282063955,5037047.724989775,0,0,2,25,4,1,1,0,1850,4839.0,16575375.418736065,4705.0,16292173.388832182,4822.0,16522612.120429289,4552.0,15591968.782548573,4952.857142857143,253.4162771485112,16919169.02748042,4952.5,251.39694325292785,16937968.62140987,4879.321428571428,267.65027673238575,16700929.139149243
2023-01-26,5345,18331840.157558218,5571914.736948268,0,1,3,26,4,1,1,0,1851,4849.0,16488650.282063955,4790.0,16279725.014445396,4757.0,16233204.246594071,4573.0,15636255.276656449,4973.428571428572,235.12752365674575,16947237.155084956,4954.428571428572,250.42048155534368,16935542.775812346,4889.928571428572,259.97292288798576,16732953.478417648
2023-01-27,4861,16719798.07074313,5096962.725459488,0,0,4,27,4,1,1,0,1852,5345.0,18331840.157558218,4865.0,16571916.723564936,4777.0,16340669.676692694,4588.0,15749868.706945756,5052.714285714285,255.64474979009023,17240396.46124393,4996.428571428572,263.7171311741344,17085445.340881217,4917.5,265.98391764248873,16829224.36702128
2023-01-28,5476,18597692.89967187,5636679.703111603,0,0,5,28,4,1,1,1,1853,4861.0,16719798.07074313,5294.0,18073321.574410144,5293.0,18097818.060343143,5233.0,18169350.03858429,5052.142857142857,256.1382625142313,17261522.367983673,5002.428571428572,259.25862177953303,17112525.940456245,4927.25,258.35241864984346,16863864.701442618
2023-01-29,5506,19041135.53979433,5831582.116371409,0,0,6,29,4,1,1,1,1854,5476.0,18597692.89967187,5337.0,18130531.494109277,5391.0,18454567.16538705,5144.0,17553412.7940172,5078.142857142857,291.5672755822838,17336432.557306778,5015.5,278.90465699284573,17148231.286122583,4935.928571428572,272.6873027468767,16879162.660767175
2023-01-30,5017,17212518.0693703,5252569.935683482,0,0,0,30,5,1,1,0,1855,5506.0,19041135.53979433,4840.0,16511139.578264927,4775.0,16444795.583545769,4582.0,15654147.569345145,5102.285714285715,321.98432378285685,17466518.8495475,5023.714285714285,292.191567448311,17190129.027151678,4948.857142857143,290.8915687363702,16932295.6159735
2023-01-31,4818,16548152.205683611,5123706.704265143,0,0,1,31,5,1,1,0,1856,5017.0,17212518.0693703,4839.0,16575375.418736065,4850.0,16603710.654383255,4618.0,15774121.119414138,5127.571428571428,304.42506310686286,17566715.776848268,5041.0,283.3711890246053,17244966.347567715,4964.392857142857,282.05493807987057,16987951.705260113
2023-02-01,4838,16505085.547991486,5040421.917800539,0,0,2,1,5,2,1,0,1857,4818.0,16548152.205683611,4849.0,16488650.282063955,4705.0,16292173.388832182,4710.0,16005280.627053022,5124.571428571428,307.8272552059312,17562826.746412203,5038.714285714285,285.15378538372806,17240997.88694631,4971.535714285715,275.4120794229348,17015595.67262688
2023-02-02,4935,16896510.744833138,5186799.611240957,0,0,3,2,5,2,1,0,1858,4838.0,16505085.547991486,5345.0,18331840.157558218,4790.0,16279725.014445396,4703.0,16259413.132543188,5123.0,309.49205697938646,17565174.641544707,5048.214285714285,275.2233159206557,17256205.89831483,4976.107142857143,271.9507498012494,17033445.848374683
2023-02-03,5029,17288093.160383947,5283795.549680376,0,0,4,3,5,2,1,0,1859,4935.0,16896510.744833138,4861.0,16719798.07074313,4865.0,16571916.723564936,4668.0,16085156.720032366,5064.428571428572,299.09800910005833,17360127.582583982,5058.571428571428,267.37519425982913,17300262.021913953,4984.392857142857,266.80723229768455,17056199.334527895
2023-02-04,5641,19538769.323545005,5995447.049113697,0,0,5,4,5,2,1,1,1860,5029.0,17288093.160383947,5476.0,18597692.89967187,5294.0,18073321.574410144,5281.0,18221094.84848637,5088.428571428572,286.53031087062703,17441312.595389813,5070.285714285715,261.77601364270856,17351417.481686745,4997.285714285715,259.5762725478632,17099161.350254737
2023-02-05,5606,19440934.084897734,5911771.676560401,0,0,6,5,5,2,1,1,1861,5641.0,19538769.323545005,5506.0,19041135.53979433,5337.0,18130531.494109277,5175.0,17696421.132111356,5112.0,327.5749278155031,17575752.084514543,5095.071428571428,298.4463524231954,17456092.320910662,5010.142857142857,282.0888636301124,17146221.152935404
2023-02-06,5052,17229402.82658868,5254010.5175811965,0,0,0,6,6,2,1,0,1862,5606.0,19440934.084897734,5017.0,17212518.0693703,4840.0,16511139.578264927,4699.0,16007678.659769194,5126.285714285715,349.0948840863133,17632866.16238646,5114.285714285715,322.87921737233705,17549692.50596698,5025.535714285715,302.44282987684863,17208525.186963487
2023-02-07,4986,16934056.13336626,5139493.375265896,0,0,1,7,6,2,1,0,1863,5052.0,17229402.82658868,4818.0,16548152.205683611,4839.0,16575375.418736065,4760.0,16090285.788933543,5131.285714285715,347.51580984933105,17635278.270560514,5129.428571428572,313.87153528047696,17600997.02370439,5038.142857142857,295.607311377245,17252158.192921326
2023-02-08,5058,17629832.391956627,5439149.157713904,0,0,2,8,6,2,1,0,1864,4986.0,16934056.13336626,4838.0,16505085.547991486,4849.0,16488650.282063955,4822.0,16522612.120429289,5155.285714285715,327.4984551035867,17690407.403086606,5139.928571428572,305.7624679602931,17626617.074749406,5046.214285714285,290.7774199220235,17282292.84807964
